央视频道,#genre#
Construcciones Asombrosas,https://s10host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/playlist.m3u8?ads.cdnhost=s10host4.localnow.api.cms.amdvids.com&ads.playbackid=6D3A6DA6-1BB3-4746-ACA0-6BC0C2BC33DB&ads.n1=rule_id&ads.v1=31E67C91-301F-4DA0-997C-55E852CBE4CB-1752176430&ads.n3=qp_content_id&ads.v3=6D3A6DA6-1BB3-4746-ACA0-6BC0C2BC33DB&ads.n4=content_name&ads.v4=Construcciones%20Asombrosas&ads.n21=device_model&ads.v21=&ads.n22=content_livestream&ads.v22=1&ads.n23=content_type&ads.v23=channel&ads.n24=ua&ads.v24=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n25=device_type&ads.v25=&ads.n26=us_privacy&ads.v26=1YNY&ads.n27=gpp_sid&ads.v27=&ads.n28=dnt&ads.v28=&ads.n29=w&ads.v29=1920&ads.n30=network_name&ads.v30=construcciones-asombrosas&ads.n31=channel_corp&ads.v31=Warner%20Brothers%20Discovery&ads.n32=channel_company_id&ads.v32=AMDP500559&ads.n33=content_producer_name&ads.v33=Warner%20Brothers%20Discovery&ads.n34=channel_rating&ads.v34=TV-PG&ads.n35=channel_id&ads.v35=6D3A6DA6-1BB3-4746-ACA0-6BC0C2BC33DB&ads.n36=channel_ext_id&ads.v36=&ads.n37=app_store_url&ads.v37=&ads.n38=url&ads.v38=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n39=ip&ads.v39=86.48.9.131&ads.n40=pos&ads.v40=midroll&ads.n41=did&ads.v41=&ads.n42=device_make&ads.v42=&ads.n43=content_custom_1_param&ads.v43=6D3A6DA6-1BB3-4746-ACA0-6BC0C2BC33DB&ads.n44=h&ads.v44=1080&ads.n45=channel_genre&ads.v45=En%20Espanol&ads.n46=app_version&ads.v46=0.0.0&ads.n47=channel_name&ads.v47=Construcciones%20Asombrosas&ads.n48=content_provider&ads.v48=construcciones-asombrosas&ads.n49=channel_title&ads.v49=Construcciones%20Asombrosas&ads.n50=channel_brand_id&ads.v50=AMDB013588&ads.n51=app_name&ads.v51=&ads.n52=channel_language&ads.v52=en&ads.n53=ifa_type&ads.v53=&ads.n54=app_bundle&ads.v54=&ads.n55=gpp&ads.v55=&ads.n56=content_custom_3_param&ads.v56=channel&ads.n57=cust_devicename&ads.v57=desktop_web&ads.n58=content_custom_2_param&ads.v58=AMDB013588
Vidas Extremas,https://s10host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/playlist.m3u8?ads.cdnhost=s10host4.localnow.api.cms.amdvids.com&ads.playbackid=BAA7B0C1-76FD-4DDD-87EA-7034BD93028F&ads.n1=rule_id&ads.v1=31E67C91-301F-4DA0-997C-55E852CBE4CB-1752176430&ads.n3=qp_content_id&ads.v3=BAA7B0C1-76FD-4DDD-87EA-7034BD93028F&ads.n4=content_name&ads.v4=Vidas%20Extremas&ads.n21=app_name&ads.v21=&ads.n22=app_version&ads.v22=0.0.0&ads.n23=cust_devicename&ads.v23=desktop_web&ads.n24=url&ads.v24=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n25=channel_ext_id&ads.v25=&ads.n26=h&ads.v26=1080&ads.n27=ua&ads.v27=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n28=content_producer_name&ads.v28=Warner%20Brothers%20Discovery&ads.n29=content_livestream&ads.v29=1&ads.n30=channel_corp&ads.v30=Warner%20Brothers%20Discovery&ads.n31=app_bundle&ads.v31=&ads.n32=app_store_url&ads.v32=&ads.n33=channel_brand_id&ads.v33=AMDB013591&ads.n34=content_custom_1_param&ads.v34=BAA7B0C1-76FD-4DDD-87EA-7034BD93028F&ads.n35=us_privacy&ads.v35=1YNY&ads.n36=content_provider&ads.v36=vidas-extremas-de-wbtv&ads.n37=ip&ads.v37=86.48.9.131&ads.n38=device_model&ads.v38=&ads.n39=ifa_type&ads.v39=&ads.n40=content_custom_3_param&ads.v40=channel&ads.n41=device_make&ads.v41=&ads.n42=did&ads.v42=&ads.n43=channel_name&ads.v43=Vidas%20Extremas&ads.n44=channel_language&ads.v44=en&ads.n45=content_custom_2_param&ads.v45=AMDB013591&ads.n46=gpp&ads.v46=&ads.n47=device_type&ads.v47=&ads.n48=channel_genre&ads.v48=En%20Espanol&ads.n49=pos&ads.v49=midroll&ads.n50=dnt&ads.v50=&ads.n51=w&ads.v51=1920&ads.n52=channel_id&ads.v52=BAA7B0C1-76FD-4DDD-87EA-7034BD93028F&ads.n53=channel_title&ads.v53=Vidas%20Extremas&ads.n54=channel_rating&ads.v54=TV-PG&ads.n55=channel_company_id&ads.v55=AMDP500559&ads.n56=content_type&ads.v56=channel&ads.n57=gpp_sid&ads.v57=&ads.n58=network_name&ads.v58=vidas-extremas-de-wbtv
Bodas+,https://s10host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/playlist.m3u8?ads.cdnhost=s10host4.localnow.api.cms.amdvids.com&ads.playbackid=D2459C8C-B921-49DE-A840-8BACDF18E771&ads.n1=rule_id&ads.v1=31E67C91-301F-4DA0-997C-55E852CBE4CB-1752176430&ads.n3=qp_content_id&ads.v3=D2459C8C-B921-49DE-A840-8BACDF18E771&ads.n4=content_name&ads.v4=Bodas+&ads.n21=content_livestream&ads.v21=1&ads.n22=network_name&ads.v22=bodas-de-wbtv&ads.n23=channel_id&ads.v23=D2459C8C-B921-49DE-A840-8BACDF18E771&ads.n24=gpp&ads.v24=&ads.n25=app_bundle&ads.v25=&ads.n26=w&ads.v26=1920&ads.n27=content_custom_1_param&ads.v27=D2459C8C-B921-49DE-A840-8BACDF18E771&ads.n28=channel_genre&ads.v28=En%20Espanol&ads.n29=ip&ads.v29=86.48.9.131&ads.n30=app_name&ads.v30=&ads.n31=app_version&ads.v31=0.0.0&ads.n32=ifa_type&ads.v32=&ads.n33=url&ads.v33=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n34=channel_rating&ads.v34=TV-PG&ads.n35=device_model&ads.v35=&ads.n36=cust_devicename&ads.v36=desktop_web&ads.n37=device_type&ads.v37=&ads.n38=channel_ext_id&ads.v38=&ads.n39=us_privacy&ads.v39=1YNY&ads.n40=dnt&ads.v40=&ads.n41=content_custom_2_param&ads.v41=AMDB013589&ads.n42=channel_language&ads.v42=en&ads.n43=content_custom_3_param&ads.v43=channel&ads.n44=channel_title&ads.v44=Bodas+&ads.n45=channel_brand_id&ads.v45=AMDB013589&ads.n46=did&ads.v46=&ads.n47=app_store_url&ads.v47=&ads.n48=channel_name&ads.v48=Bodas+&ads.n49=device_make&ads.v49=&ads.n50=ua&ads.v50=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n51=content_type&ads.v51=channel&ads.n52=content_producer_name&ads.v52=Warner%20Brothers%20Discovery&ads.n53=gpp_sid&ads.v53=&ads.n54=content_provider&ads.v54=bodas-de-wbtv&ads.n55=pos&ads.v55=midroll&ads.n56=channel_corp&ads.v56=Warner%20Brothers%20Discovery&ads.n57=channel_company_id&ads.v57=AMDP500559&ads.n58=h&ads.v58=1080
Expedientes Sobrenaturales,https://s10host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/playlist.m3u8?ads.cdnhost=s10host4.localnow.api.cms.amdvids.com&ads.playbackid=2F20DCA2-9005-4C24-9BF4-B2E2607F356F&ads.n1=rule_id&ads.v1=31E67C91-301F-4DA0-997C-55E852CBE4CB-1752176430&ads.n3=qp_content_id&ads.v3=2F20DCA2-9005-4C24-9BF4-B2E2607F356F&ads.n4=content_name&ads.v4=Expedientes%20Sobrenaturales&ads.n21=channel_name&ads.v21=Expedientes%20Sobrenaturales&ads.n22=did&ads.v22=&ads.n23=content_custom_3_param&ads.v23=channel&ads.n24=channel_corp&ads.v24=Warner%20Brothers%20Discovery&ads.n25=content_type&ads.v25=channel&ads.n26=device_type&ads.v26=&ads.n27=content_producer_name&ads.v27=Warner%20Brothers%20Discovery&ads.n28=channel_rating&ads.v28=TV-PG&ads.n29=channel_company_id&ads.v29=AMDP500559&ads.n30=content_custom_1_param&ads.v30=2F20DCA2-9005-4C24-9BF4-B2E2607F356F&ads.n31=channel_genre&ads.v31=En%20Espanol&ads.n32=gpp_sid&ads.v32=&ads.n33=app_version&ads.v33=0.0.0&ads.n34=us_privacy&ads.v34=1YNY&ads.n35=channel_title&ads.v35=Expedientes%20Sobrenaturales&ads.n36=network_name&ads.v36=expedientes-sobrenaturales&ads.n37=channel_language&ads.v37=en&ads.n38=h&ads.v38=1080&ads.n39=content_provider&ads.v39=expedientes-sobrenaturales&ads.n40=ua&ads.v40=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n41=content_livestream&ads.v41=1&ads.n42=ip&ads.v42=86.48.9.131&ads.n43=dnt&ads.v43=&ads.n44=app_bundle&ads.v44=&ads.n45=content_custom_2_param&ads.v45=AMDB013590&ads.n46=cust_devicename&ads.v46=desktop_web&ads.n47=device_make&ads.v47=&ads.n48=channel_brand_id&ads.v48=AMDB013590&ads.n49=gpp&ads.v49=&ads.n50=app_name&ads.v50=&ads.n51=pos&ads.v51=midroll&ads.n52=app_store_url&ads.v52=&ads.n53=channel_ext_id&ads.v53=&ads.n54=ifa_type&ads.v54=&ads.n55=device_model&ads.v55=&ads.n56=w&ads.v56=1920&ads.n57=channel_id&ads.v57=2F20DCA2-9005-4C24-9BF4-B2E2607F356F&ads.n58=url&ads.v58=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal
LocalNow🇺🇸: Entertainment,#genre#
TMZ,https://s11host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/lg.m3u8?ads.cdnhost=s11host2.localnow.api.cms.amdvids.com&ads.playbackid=433DDB79-4CA9-4EEA-BB7D-8FDF5FC788E9&ads.n1=rule_id&ads.v1=CA34390D-452C-4830-B084-998E2DB1A079-1755113457&ads.n3=qp_content_id&ads.v3=433DDB79-4CA9-4EEA-BB7D-8FDF5FC788E9&ads.n4=content_name&ads.v4=TMZ&ads.n21=device_make&ads.v21=&ads.n22=ua&ads.v22=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n23=content_provider&ads.v23=tmz&ads.n24=channel_company_id&ads.v24=AMDP500565&ads.n25=content_custom_1_param&ads.v25=433DDB79-4CA9-4EEA-BB7D-8FDF5FC788E9&ads.n26=content_custom_3_param&ads.v26=channel&ads.n27=channel_id&ads.v27=433DDB79-4CA9-4EEA-BB7D-8FDF5FC788E9&ads.n28=channel_brand_id&ads.v28=AMDB013651&ads.n29=pos&ads.v29=midroll&ads.n30=channel_genre&ads.v30=Entertainment&ads.n31=channel_corp&ads.v31=Fox%20News%20Network&ads.n32=network_name&ads.v32=tmz&ads.n33=gpp&ads.v33=&ads.n34=device_model&ads.v34=&ads.n35=ip&ads.v35=86.48.9.131&ads.n36=content_type&ads.v36=channel&ads.n37=channel_title&ads.v37=TMZ&ads.n38=content_producer_name&ads.v38=Fox%20News%20Network&ads.n39=channel_rating&ads.v39=TV-PG&ads.n40=gpp_sid&ads.v40=&ads.n41=app_version&ads.v41=0.0.0&ads.n42=w&ads.v42=1920&ads.n43=dnt&ads.v43=&ads.n44=channel_ext_id&ads.v44=&ads.n45=url&ads.v45=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n46=did&ads.v46=&ads.n47=content_custom_2_param&ads.v47=AMDB013651&ads.n48=h&ads.v48=1080&ads.n49=device_type&ads.v49=&ads.n50=app_store_url&ads.v50=&ads.n51=us_privacy&ads.v51=1YNY&ads.n52=channel_name&ads.v52=TMZ&ads.n53=cust_devicename&ads.v53=desktop_web&ads.n54=ifa_type&ads.v54=&ads.n55=app_name&ads.v55=&ads.n56=app_bundle&ads.v56=&ads.n57=channel_language&ads.v57=en&ads.n58=content_livestream&ads.v58=1
FOX Soul,https://s11host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config13/playlist.m3u8?ads.cdnhost=s11host2.localnow.api.cms.amdvids.com&ads.playbackid=4B4E8CD0-637B-4CC8-A407-59A26CC06775&ads.n1=rule_id&ads.v1=CA34390D-452C-4830-B084-998E2DB1A079-1755113457&ads.n3=qp_content_id&ads.v3=4B4E8CD0-637B-4CC8-A407-59A26CC06775&ads.n4=content_name&ads.v4=FOX%20Soul&ads.n21=channel_company_id&ads.v21=AMDP500565&ads.n22=device_model&ads.v22=&ads.n23=channel_id&ads.v23=4B4E8CD0-637B-4CC8-A407-59A26CC06775&ads.n24=channel_name&ads.v24=FOX%20Soul&ads.n25=channel_genre&ads.v25=Entertainment&ads.n26=w&ads.v26=1920&ads.n27=did&ads.v27=&ads.n28=ifa_type&ads.v28=&ads.n29=channel_ext_id&ads.v29=&ads.n30=content_custom_3_param&ads.v30=channel&ads.n31=app_version&ads.v31=0.0.0&ads.n32=cust_devicename&ads.v32=desktop_web&ads.n33=url&ads.v33=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n34=content_livestream&ads.v34=1&ads.n35=us_privacy&ads.v35=1YNY&ads.n36=channel_title&ads.v36=FOX%20Soul&ads.n37=channel_rating&ads.v37=TV-PG&ads.n38=content_custom_2_param&ads.v38=AMDB013652&ads.n39=app_store_url&ads.v39=&ads.n40=dnt&ads.v40=&ads.n41=content_custom_1_param&ads.v41=4B4E8CD0-637B-4CC8-A407-59A26CC06775&ads.n42=app_name&ads.v42=&ads.n43=device_make&ads.v43=&ads.n44=content_producer_name&ads.v44=Fox%20News%20Network&ads.n45=channel_brand_id&ads.v45=AMDB013652&ads.n46=network_name&ads.v46=fox-soul&ads.n47=channel_language&ads.v47=en&ads.n48=ip&ads.v48=86.48.9.131&ads.n49=gpp_sid&ads.v49=&ads.n50=app_bundle&ads.v50=&ads.n51=channel_corp&ads.v51=Fox%20News%20Network&ads.n52=device_type&ads.v52=&ads.n53=gpp&ads.v53=&ads.n54=content_type&ads.v54=channel&ads.n55=h&ads.v55=1080&ads.n56=content_provider&ads.v56=fox-soul&ads.n57=pos&ads.v57=midroll&ads.n58=ua&ads.v58=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36
TheGrio,https://s6host3.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config8/playlist.m3u8?ads.cdnhost=s6host3.localnow.api.cms.amdvids.com&ads.playbackid=F981CDC4-C3EB-4C65-8134-AB5F1920F9DC&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=F981CDC4-C3EB-4C65-8134-AB5F1920F9DC&ads.n4=content_name&ads.v4=EPG%20%7C%20TheGrio&ads.n21=w&ads.v21=1920&ads.n22=cust_devicename&ads.v22=desktop_web&ads.n23=channel_title&ads.v23=EPG%20%20TheGrio&ads.n24=channel_brand_id&ads.v24=AMDB013289&ads.n25=url&ads.v25=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n26=app_version&ads.v26=0.0.0&ads.n27=content_type&ads.v27=channel&ads.n28=channel_language&ads.v28=en&ads.n29=device_model&ads.v29=&ads.n30=us_privacy&ads.v30=1YNY&ads.n31=app_name&ads.v31=&ads.n32=channel_company_id&ads.v32=AMDP500416&ads.n33=content_livestream&ads.v33=1&ads.n34=ifa_type&ads.v34=&ads.n35=device_make&ads.v35=&ads.n36=content_custom_1_param&ads.v36=F981CDC4-C3EB-4C65-8134-AB5F1920F9DC&ads.n37=channel_id&ads.v37=F981CDC4-C3EB-4C65-8134-AB5F1920F9DC&ads.n38=content_custom_3_param&ads.v38=channel&ads.n39=dnt&ads.v39=&ads.n40=content_custom_2_param&ads.v40=AMDB013289&ads.n41=device_type&ads.v41=&ads.n42=ip&ads.v42=86.48.9.131&ads.n43=channel_ext_id&ads.v43=633707abf083bc42e80060b2&ads.n44=channel_rating&ads.v44=TV-PG&ads.n45=channel_corp&ads.v45=Entertainment%20Studios%20Digital%20Media%20LLC&ads.n46=channel_name&ads.v46=EPG%20%20TheGrio&ads.n47=content_provider&ads.v47=the-grio&ads.n48=app_store_url&ads.v48=&ads.n49=app_bundle&ads.v49=&ads.n50=gpp&ads.v50=&ads.n51=pos&ads.v51=midroll&ads.n52=content_producer_name&ads.v52=Entertainment%20Studios%20Digital%20Media%20LLC&ads.n53=ua&ads.v53=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n54=did&ads.v54=&ads.n55=channel_genre&ads.v55=News&ads.n56=network_name&ads.v56=the-grio&ads.n57=h&ads.v57=1080&ads.n58=gpp_sid&ads.v58=
Popstar! TV,https://s2host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/dist/localnow/10/hls/master/playlist.m3u8?ads.cdnhost=s2host4.localnow.api.cms.amdvids.com&ads.playbackid=47830A4D-9030-43A4-BC1B-D2EFF3F7B3CD&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=47830A4D-9030-43A4-BC1B-D2EFF3F7B3CD&ads.n4=content_name&ads.v4=EPG%20%7C%20Popstar%21%20TV&ads.n21=channel_name&ads.v21=EPG%20%20Popstar%21%20TV&ads.n22=gpp_sid&ads.v22=&ads.n23=h&ads.v23=1080&ads.n24=content_livestream&ads.v24=1&ads.n25=channel_rating&ads.v25=TV-PG&ads.n26=content_producer_name&ads.v26=Associated%20Television%20International&ads.n27=gpp&ads.v27=&ads.n28=app_name&ads.v28=&ads.n29=app_store_url&ads.v29=&ads.n30=ifa_type&ads.v30=&ads.n31=channel_ext_id&ads.v31=5ffceab423748977d7657422&ads.n32=content_provider&ads.v32=popstar-tv&ads.n33=app_bundle&ads.v33=&ads.n34=channel_title&ads.v34=EPG%20%20Popstar%21%20TV&ads.n35=ua&ads.v35=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n36=content_custom_3_param&ads.v36=channel&ads.n37=pos&ads.v37=midroll&ads.n38=device_type&ads.v38=&ads.n39=content_type&ads.v39=channel&ads.n40=device_model&ads.v40=&ads.n41=url&ads.v41=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n42=w&ads.v42=1920&ads.n43=ip&ads.v43=86.48.9.131&ads.n44=content_custom_1_param&ads.v44=47830A4D-9030-43A4-BC1B-D2EFF3F7B3CD&ads.n45=channel_company_id&ads.v45=AMDP500126&ads.n46=app_version&ads.v46=0.0.0&ads.n47=channel_id&ads.v47=47830A4D-9030-43A4-BC1B-D2EFF3F7B3CD&ads.n48=device_make&ads.v48=&ads.n49=did&ads.v49=&ads.n50=network_name&ads.v50=popstar-tv&ads.n51=content_custom_2_param&ads.v51=AMDB012093&ads.n52=channel_corp&ads.v52=Associated%20Television%20International&ads.n53=channel_genre&ads.v53=Entertainment&ads.n54=channel_language&ads.v54=en&ads.n55=us_privacy&ads.v55=1YNY&ads.n56=channel_brand_id&ads.v56=AMDB012093&ads.n57=dnt&ads.v57=&ads.n58=cust_devicename&ads.v58=desktop_web
LocalNow🇺🇸: Family and Faith,#genre#
The Pet Collective,https://s1host2.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/dist/localnow/174/hls/master/playlist.m3u8?ads.cdnhost=s1host2.localnow.api.cms.amdvids.com&ads.playbackid=0FC89598-DE79-4E78-8FE8-C1AF33EBC428&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=0FC89598-DE79-4E78-8FE8-C1AF33EBC428&ads.n4=content_name&ads.v4=EPG%20%7C%20The%20Pet%20Collective&ads.n21=h&ads.v21=1080&ads.n22=cust_devicename&ads.v22=desktop_web&ads.n23=did&ads.v23=&ads.n24=app_bundle&ads.v24=&ads.n25=app_version&ads.v25=0.0.0&ads.n26=channel_language&ads.v26=en&ads.n27=channel_brand_id&ads.v27=AMDB012771&ads.n28=device_model&ads.v28=&ads.n29=pos&ads.v29=midroll&ads.n30=url&ads.v30=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n31=us_privacy&ads.v31=1YNY&ads.n32=w&ads.v32=1920&ads.n33=device_make&ads.v33=&ads.n34=network_name&ads.v34=the-pet-collective&ads.n35=content_provider&ads.v35=the-pet-collective&ads.n36=channel_id&ads.v36=0FC89598-DE79-4E78-8FE8-C1AF33EBC428&ads.n37=channel_name&ads.v37=EPG%20%20The%20Pet%20Collective&ads.n38=content_livestream&ads.v38=1&ads.n39=content_producer_name&ads.v39=JukinMedia%20INC&ads.n40=dnt&ads.v40=&ads.n41=device_type&ads.v41=&ads.n42=ip&ads.v42=86.48.9.131&ads.n43=gpp_sid&ads.v43=&ads.n44=ifa_type&ads.v44=&ads.n45=channel_title&ads.v45=EPG%20%20The%20Pet%20Collective&ads.n46=content_type&ads.v46=channel&ads.n47=channel_genre&ads.v47=Family&ads.n48=content_custom_2_param&ads.v48=AMDB012771&ads.n49=app_name&ads.v49=&ads.n50=app_store_url&ads.v50=&ads.n51=gpp&ads.v51=&ads.n52=channel_ext_id&ads.v52=627404d795db9c7534705234&ads.n53=content_custom_3_param&ads.v53=channel&ads.n54=channel_corp&ads.v54=JukinMedia%20INC&ads.n55=channel_rating&ads.v55=TV-PG&ads.n56=ua&ads.v56=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n57=content_custom_1_param&ads.v57=0FC89598-DE79-4E78-8FE8-C1AF33EBC428&ads.n58=channel_company_id&ads.v58=AMDP500402
Dog Whisperer,https://s9host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config11/index.m3u8?ads.cdnhost=s9host5.localnow.api.cms.amdvids.com&ads.playbackid=5087B07C-3542-44BF-B4BE-7E017CB3160E&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=5087B07C-3542-44BF-B4BE-7E017CB3160E&ads.n4=content_name&ads.v4=Dog%20Whisperer&ads.n21=content_provider&ads.v21=dog-whisperer&ads.n22=channel_name&ads.v22=Dog%20Whisperer&ads.n23=content_producer_name&ads.v23=Cineverse%20OTT%20Holdings%20LLC&ads.n24=us_privacy&ads.v24=1YNY&ads.n25=app_bundle&ads.v25=&ads.n26=channel_language&ads.v26=en&ads.n27=network_name&ads.v27=dog-whisperer&ads.n28=channel_genre&ads.v28=Family%20and%20Faith&ads.n29=device_model&ads.v29=&ads.n30=channel_ext_id&ads.v30=&ads.n31=gpp_sid&ads.v31=&ads.n32=app_name&ads.v32=&ads.n33=device_make&ads.v33=&ads.n34=w&ads.v34=1920&ads.n35=h&ads.v35=1080&ads.n36=content_custom_1_param&ads.v36=5087B07C-3542-44BF-B4BE-7E017CB3160E&ads.n37=url&ads.v37=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n38=channel_title&ads.v38=Dog%20Whisperer&ads.n39=cust_devicename&ads.v39=desktop_web&ads.n40=content_custom_3_param&ads.v40=channel&ads.n41=app_store_url&ads.v41=&ads.n42=ua&ads.v42=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n43=ip&ads.v43=86.48.9.131&ads.n44=app_version&ads.v44=0.0.0&ads.n45=pos&ads.v45=midroll&ads.n46=device_type&ads.v46=&ads.n47=channel_id&ads.v47=5087B07C-3542-44BF-B4BE-7E017CB3160E&ads.n48=content_livestream&ads.v48=1&ads.n49=content_type&ads.v49=channel&ads.n50=channel_rating&ads.v50=TV-PG&ads.n51=gpp&ads.v51=&ads.n52=channel_corp&ads.v52=Cineverse%20OTT%20Holdings%20LLC&ads.n53=channel_brand_id&ads.v53=AMDB013511&ads.n54=did&ads.v54=&ads.n55=content_custom_2_param&ads.v55=AMDB013511&ads.n56=channel_company_id&ads.v56=AMDP500100&ads.n57=dnt&ads.v57=&ads.n58=ifa_type&ads.v58=
